Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],Most_Recent
Bahrain,BHR,Individuals using the Internet (% of population),IT.NET.USER.ZS,3.21820215136814,4.72035811783587,6.15373254647607,15.0386342513918,18.0507208881153,21.5549449917804,21.4586805077435,21.3037335136591,28.2439524318043,32.91,51.95,53,55,76.9999665032303,88,90.0000397,90.5031334814656,97.9999807024146
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.033,74.239,74.44,74.635,74.822,74.999,75.167,75.326,75.478,75.625,75.77,75.913,76.056,76.199,76.341,76.482,76.622,76.9
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,86.5487365722656,..,..,..,..,..,..,..,..,94.5567932128906,..,..,..,..,94.5567932128906
Bahrain,BHR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.1,11.3,10.8,10.3,10,9.7,9.4,9.1,8.8,8.4,8,7.7,7.3,7.1,6.9,6.8,6.7,6.5
Bahrain,BHR,"Population, total",SP.POP.TOTL,613702,636545,664614,697549,735148,778711,829848,889168,958414,1035891,1114590,1185029,1240862,1278269,1300217,1315411,1336397,1425171
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,49984559471.3656,51270569883.5275,53369787318.6245,53991289844.3291,54724081490.5102,60158929188.2556,65108544250.0425,69442943089.4309,71819083683.7403,79611888213.148,91631278239.3237,102477791472.39,115279077465.226,128637938711.386,133355749482.478,149990451022.29,172885454931.453,221415162445.648
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,395.297460669815,397.35482187218,405.603307141767,402.598115151563,400.613574533353,432.738897240785,460.75791673039,484.155407057992,494.050146576549,541.065148395087,615.777541053092,681.120536769049,757.671757176894,835.789340127412,856.342857027401,951.889453456343,1084.56542980269,1358.77902884543
Bangladesh,BGD,GINI index (World Bank estimate),SI.POV.GINI,..,..,33.4,..,..,..,..,33.2,..,..,..,..,32.1,..,..,..,..,32.4
Bangladesh,BGD,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.00368481262469867,0.0361704074704913,0.0710394230507683,0.129807973947512,0.13992028850905,0.163877665498048,0.199036333744363,0.24163732563671,1,1.8,2.5,3.1,3.7,4.5,5,6.63,13.9,18.2469380029449
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.038,64.702,65.324,65.903,66.448,66.965,67.46,67.937,68.403,68.861,69.312,69.759,70.198,70.626,71.039,71.431,71.803,72.489
Bangladesh,BGD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,47.4855003356934,..,..,..,..,..,46.6636009216309,..,..,..,47.0773086547852,..,..,..,72.7587203979492
Bangladesh,BGD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,70.3,67,64,61,58.2,55.6,53.1,50.6,48.2,45.8,43.5,41.3,39.1,37,35,33.2,31.4,28.2
Bangladesh,BGD,"Population, total",SP.POP.TOTL,126447965,129029691,131581243,134107160,136600667,139019001,141307489,143431101,145368004,147139191,148805814,150454708,152149102,153911916,155727053,157571292,159405279,162951560
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2874459304.92716,3012081738.17929,3121500000,3116650000,3169600000,3274850000,3514350000,3897300000,4246600000,4523750000,4607300000,4434050000,4461650000,4660900000,4656350000,4612500000,4608350000,4529050000
Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,10727.5958385041,11200.5776328426,11567.6661219135,11513.9368638824,11675.3475419739,12028.4803385025,12868.7873273012,14223.2554405147,15439.9921465683,16381.4955640051,16613.7192186615,15922.9001328689,15959.0297922874,16610.4183520372,16536.2146421152,16326.9134788626,16261.7993189477,15891.6265491446
Barbados,BRB,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.97024923652842,2.37624703464172,3.97367835457927,11.9364503383984,27.836322424146,39.6896271159532,49.8,52.5,55.3,58.2,61.4,64.7,65.1,66.5,71.2,71.8,75.16,79.5493978888735
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.043,73.213,73.377,73.535,73.691,73.847,74.004,74.163,74.324,74.486,74.648,74.811,74.973,75.133,75.292,75.448,75.603,75.906
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13,13.2,13.4,13.6,13.8,14,14.1,14.1,13.9,13.8,13.5,13.3,13.1,12.8,12.6,12.3,12,11.4
Barbados,BRB,"Population, total",SP.POP.TOTL,267950,268922,269847,270685,271478,272258,273091,274009,275039,276150,277319,278470,279569,280601,281585,282509,283385,284996
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,15222014828.3039,12138485328.6267,12736856827.9847,12354820143.8849,14594925392.9691,17825436034.5366,23141587717.7633,30210091836.8294,36961821893.6976,45275747860.6442,60763483146.0674,49209523809.5238,57222490768.7143,61757788944.7236,65685102554.8759,75527984234.2342,78813839984.3506,47407217531.162
Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,1511.77026798131,1210.61159956775,1276.2880341,1244.37318523431,1479.38314151115,1819.52564412303,2378.33920660218,3126.07176665248,3848.21596648735,4735.48482673686,6377.36973201232,5176.2638299699,6029.3967998293,6519.23019498892,6940.15925359735,7978.87261471076,8318.51268992675,4989.42776304984
Belarus,BLR,GINI index (World Bank estimate),SI.POV.GINI,32,31.7,31.2,30.6,30.3,28.8,26.5,27.6,28.3,29.6,27.8,27.7,28.6,27.2,26.5,26.6,27.2,27
Belarus,BLR,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0738688972841164,0.494881245327084,1.86039812615388,4.30061602151712,8.95097131467325,..,..,..,16.2,19.7,23,27.43,31.8,39.6488956598961,46.91,54.17,59.02,71.1130457603832
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.4073170731707,67.9073170731707,68.9121951219512,68.5073170731707,68.0560975609756,68.5536585365854,68.9560975609756,68.8512195121951,69.4048780487805,70.2073170731707,70.4560975609756,70.4073170731707,70.4048780487805,70.5536585365854,71.9658536585366,72.4707317073171,72.9707317073171,73.8268292682927
Belarus,BLR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,99.5907287597656,..,..,..,..,..,..,..,..,..,99.617057800293,..,..,..,..,..,99.617057800293
Belarus,BLR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.4,10.7,10,9.2,8.4,7.7,7.2,6.5,6,5.5,5,4.6,4.2,3.9,3.6,3.4,3.2,2.9
Belarus,BLR,"Population, total",SP.POP.TOTL,10069000,10026738,9979610,9928549,9865548,9796749,9730146,9663915,9604924,9560953,9527985,9506765,9490583,9473172,9464495,9465997,9474511,9501534
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,260601911535.897,260202429149.798,237904919845.218,237841968680.09,258860436664.784,319002821670.429,370885026074,387365750528.541,409813197842.178,471821105940.323,518625897172.99,484552792442.345,483548031197.108,527008453886.929,497884216568.867,520925468952.938,531075861047.287,467955709817.539
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,25541.6747233656,25444.1392583071,23207.4059110078,23121.6011440246,25052.3393900855,30743.9025377208,35589.6891168402,36967.2591839688,38852.3729277437,44403.7668991523,48424.5755963147,44880.5730196227,44380.1766327308,47702.8118941685,44740.5832481477,46582.6695503412,47379.1739168858,41271.4821478247
Belgium,BEL,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,28.1,30.5,29.3,28.1,29.2,28.4,28.5,28.4,28.1,27.5,27.7,28.1,27.7
Belgium,BEL,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.88662270071677,13.7722144589561,29.4316916924341,31.2883955056566,46.33,49.97,53.86,55.82,59.72,64.44,66,70,75,81.6099959955952,80.7199905482042,82.1702,85,86.5165
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.4731707317073,77.619512195122,77.7219512195122,77.9731707317073,78.0756097560976,78.1292682926829,78.8780487804878,78.9804878048781,79.380487804878,79.7829268292683,79.6804878048781,80.0341463414634,80.1829268292683,80.5853658536585,80.3853658536585,80.5878048780488,81.2878048780488,80.9926829268293
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,BEL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.3,5,4.9,4.7,4.5,4.3,4.3,4.1,4,3.9,3.8,3.7,3.7,3.6,3.5,3.4,3.3,3.1
Belgium,BEL,"Population, total",SP.POP.TOTL,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11047744,11128246,11182817,11209057,11338476
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,688992450,732732350,832072450,871860600,932551850,990374050,1057845500,1114222550,1217467600,1290573400,1368625150,1336957250,1397113450,1486712300,1573618750,1613705850,1706497950,1741100000
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2991.92497090549,3065.49224770527,3364.42371065241,3419.27571926082,3556.56182543496,3679.90952327871,3831.5380185375,3933.33221546402,4187.37802969592,4324.87642716156,4470.22079597603,4258.78861143762,4344.15017661252,4516.24674961724,4673.63848043219,4688.53844343529,4852.22366602785,4744.73639747761
Belize,BLZ,GINI index (World Bank estimate),SI.POV.GINI,54.9,53.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.3
Belize,BLZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.09151639121396,4.07674056438396,5.96383530272428,..,5.68425121358763,..,9.8,17,24,24.6,26.3,27.2,28.2,30.7,31,33.6,38.7,44.57574032
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.568,68.4,68.329,68.356,68.46,68.619,68.815,69.023,69.218,69.385,69.517,69.611,69.676,69.731,69.798,69.895,70.027,70.384
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,21.9,21.2,20.4,19.8,19.2,18.7,18.3,17.9,17.5,17.2,16.9,16.5,16.1,15.6,15.1,14.6,14,12.8
Belize,BLZ,"Population, total",SP.POP.TOTL,230284,239026,247315,254984,262206,269130,276089,283277,290747,298407,306165,313929,321608,329192,336701,344181,351694,366954
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2455092582.30927,2689787917.50711,2569186642.86999,2680213931.46472,3054571081.6912,3905366187.87017,4521424807.22519,4803702821.08055,5142380779.44103,5969535131.58016,7132787396.66547,7097198711.61023,6970240895.49888,7814081155.64988,8152554487.31321,9156748441.42175,9707432015.61441,8583031398.21675
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,379.442353954477,403.623703839155,374.192394159235,378.736053976421,418.698576347103,519.292284661195,583.409351430682,601.799976958875,625.830091976463,706.053541900699,820.151349819346,793.452430030705,757.695907409377,825.942785363215,837.950500075362,915.267458596353,943.686575031401,789.440410685648
Benin,BEN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,38.6,..,..,..,..,..,..,..,43.4,..,..,..,47.8
Benin,BEN,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0478773038758114,0.15490674072035,0.225247851473369,0.363417890016082,0.7029455951039,0.951327114915695,1.18254096518994,1.27103143947107,1.53785434624704,1.79,1.85,2.24,3.13,4.14832306562512,4.5,4.9,6,11.994047908223
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.139,55.218,55.391,55.668,56.025,56.436,56.887,57.355,57.817,58.255,58.654,59.009,59.319,59.595,59.855,60.113,60.373,60.907
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,34.6578483581543,..,..,..,28.7021102905273,..,..,..,..,..,32.9488182067871,..,..,32.9488182067871
Benin,BEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,92.4,90.9,89.2,87.1,84.9,82.6,80.3,78.2,76.3,74.6,73.2,71.9,70.8,69.7,68.6,67.4,66.1,63.1
Benin,BEN,"Population, total",SP.POP.TOTL,6470265,6664098,6865951,7076733,7295394,7520555,7750004,7982225,8216896,8454791,8696916,8944706,9199259,9460802,9729160,10004451,10286712,10872298
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,5414299000,5895048000,6109928000,5806378000,5744414000,5550771000,5537537000,5573710000,..,5573710000
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,51371.7408069836,54245.459737293,56284.1686478094,58883.9594265967,62583.1002034588,66111.7252270036,70359.3191088798,75882.0338560339,83912.6977976846,90849.5869806436,93605.7481653976,88463.3128161375,88207.3275597322,85973.158416455,85458.455507886,85748.0654143782,..,85748.0654143782
Bermuda,BMU,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,Individuals using the Internet (% of population),IT.NET.USER.ZS,32.1037593502199,39.9475887635422,42.9498600152711,47.5096998970623,52.0315973700393,56.5220121836337,60.9908670086326,65.4470657898838,69.8996551617012,74.3505940302669,82.3,83.25,84.21,88.336,91.2993045243401,95.3,96.8,98
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,77.8853658536585,77.8853658536585,78.0878048780488,78.3341463414634,78.4853658536586,78.6853658536586,78.8878048780488,78.9341463414634,79.2365853658537,79.3884390243903,79.2885365853658,81.1526829268293,81.6778048780488,80.5724390243902,80.7973170731707,81.2270731707317
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bermuda,BMU,"Population, total",SP.POP.TOTL,60943,61285,61833,62504,62912,63325,63740,64154,64523,64888,65273,65636,65124,64564,64798,65001,65139,65376
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,376955087.251575,419035810.496981,439158233.199822,476360697.181606,537050133.717342,622026107.771576,702682018.976169,818869145.124717,897731524.929922,1196091805.02316,1258332337.28382,1264758197.96593,1585472534.10547,1820207625.80217,1823692109.61652,1798333725.83954,1944782820.88824,2212638830.39439
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,695.290253251516,751.575771728783,765.863235765695,807.938767268667,885.638224530948,997.741714073303,1097.45708762103,1247.06139160896,1335.45690588598,1741.14255168898,1795.18130720282,1770.23449659172,2178.92138307967,2458.0459761545,2422.00801577828,2350.88288924473,2504.71740655941,2773.54713530224
Bhutan,BTN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,46.8,..,..,..,38.1,..,..,..,..,38.8,..,..,38.8
Bhutan,BTN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,0.137571514258829,0.40094444691941,0.864628564215099,1.67580258375242,2.43691239949767,3.15698419613711,3.84710674490143,4.5183172581646,5.92,6.55,7.17,13.6,14.4,15.6,22.4,30.3,41.7726445321672
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.055,59.899,60.758,61.625,62.484,63.322,64.126,64.882,65.578,66.214,66.792,67.315,67.79,68.227,68.639,69.038,69.43,70.197
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,52.8146896362305,..,..,..,..,..,..,57.0335998535156,..,..,57.0335998535156
Bhutan,BTN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,63.3,60.4,57.6,54.9,52.4,49.8,47.4,44.9,42.6,40.4,38.3,36.2,34.4,32.7,31.3,30,28.8,26.8
Bhutan,BTN,"Population, total",SP.POP.TOTL,542155,557543,573416,589600,606399,623434,640282,656639,672228,686958,700950,714458,727641,740510,752967,764961,776448,797765
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,8497545598.08352,8285075872.27307,8397912509.09679,8141537937.61068,7905485216.17852,8082364868.39357,8773451738.91129,9549077869.1065,11451869164.7112,13120159975.5451,16674324634.2373,17339992165.2422,19649631308.1648,23963033443.8518,27084497539.7974,30659338929.0883,32996187988.4226,33806395513.7482
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,1058.71874950425,1012.50977332125,1007.00286888451,958.236652408901,913.575642272268,917.36431048617,978.334648481852,1046.42738414317,1233.59443543787,1389.63488800496,1736.93505102289,1776.86647562189,1981.16070450437,2377.67591794125,2645.22775260146,2947.93852628051,3124.00030982516,3104.95608914095
Bolivia,BOL,GINI index (World Bank estimate),SI.POV.GINI,..,58.1,61.6,57.4,59.3,..,55,58.5,56.7,54.5,50.8,49.2,..,46.1,46.6,47.6,47.8,44.6
Bolivia,BOL,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.626484062433397,0.981815187281861,1.4427635847914,2.1204625341365,3.11719294696997,3.50859640072336,4.43992460120042,5.22758395663196,6.20067125473576,10.4992443168903,12.5,16.8,22.4,30,35.34,36.99,34.6,39.6975146032685
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.554,60.122,60.69,61.26,61.829,62.399,62.968,63.538,64.113,64.692,65.272,65.847,66.408,66.945,67.451,67.922,68.357,69.125
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,86.7236709594727,..,..,..,..,..,90.7434692382813,90.698112487793,91.1678314208984,..,92.2261505126953,94.4605712890625,..,..,92.455078125
Bolivia,BOL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,63.8,61.2,58.5,55.9,53.4,51,48.6,46.4,44.1,42,40,38.1,36.5,35.1,33.8,32.6,31.5,29.5
Bolivia,BOL,"Population, total",SP.POP.TOTL,8026254,8182712,8339512,8496375,8653345,8810420,8967741,9125409,9283334,9441444,9599855,9758748,9918242,10078343,10239004,10400264,10562159,10887882
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,4116699437.4041,4685729738.56209,5505984455.95855,5748990666.17862,6651226179.01829,8370020196.19158,10022840634.9206,11225138297.1959,12866524918.2221,15776422673.198,19112739664.4697,17613836209.9581,17176781336.7644,18644723860.9709,17226849297.07,18178503835.4491,18558343508.3435,16910277133.6463
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,1097.64455461203,1246.49711410019,1461.75052047029,1524.41202152334,1761.53764718861,2214.73224591872,2650.64266079793,2968.41180611972,3404.32169771567,4180.29217625809,5078.31457720914,4701.33442641347,4614.8290411405,5054.32534423757,4722.01340306727,5042.58221304612,5204.24371841169,4808.40542514772
Bosnia and Herzegovina,BIH,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,30,..,..,34,..,..,33.1,..,..,..,33,..,..,..,32.7
Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.143671059936118,0.194374199768361,1.08296074971207,1.20052695129649,2.64826791361244,3.96503683387051,15.4689716227665,21.3267010007738,25.1223856852117,27.92,34.66,37.74,42.75,43.8876865285545,45.0645004334763,48.5213141734421,49.9177324336354,54.7370743874818
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.572,74.057,74.413,74.653,74.824,74.967,75.096,75.223,75.353,75.486,75.619,75.758,75.905,76.06,76.223,76.39,76.561,76.911
